OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species,taxonomy
OTU28,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,uncl_Diatrypaceae,uncl_Diatrypaceae,Fungi;Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;uncl_Diatrypaceae;uncl_Diatrypaceae
OTU280,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,uncl_Magnaporthiopsis,Fungi;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Magnaporthiopsis;uncl_Magnaporthiopsis
OTU2803,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,uncl_Botryosphaeria,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria;uncl_Botryosphaeria
OTU2804,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,uncl_Marasmius,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;uncl_Marasmius
OTU2806,Fungi,Ascomycota,Leotiomycetes,Helotiales,uncl_Helotiales,uncl_Helotiales,uncl_Helotiales,Fungi;Ascomycota;Leotiomycetes;Helotiales;uncl_Helotiales;uncl_Helotiales;uncl_Helotiales
OTU2807,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2809,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,uncl_Cantharellales,uncl_Cantharellales,uncl_Cantharellales,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;uncl_Cantharellales;uncl_Cantharellales;uncl_Cantharellales
OTU281,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU2810,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,Megasporaceae,uncl_Megasporaceae,uncl_Megasporaceae,Fungi;Ascomycota;Lecanoromycetes;Pertusariales;Megasporaceae;uncl_Megasporaceae;uncl_Megasporaceae
OTU2813,Fungi,Ascomycota,Sordariomycetes,Hypocreales,uncl_Hypocreales,uncl_Hypocreales,uncl_Hypocreales,Fungi;Ascomycota;Sordariomycetes;Hypocreales;uncl_Hypocreales;uncl_Hypocreales;uncl_Hypocreales
OTU2814,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,uncl_Fusarium,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;uncl_Fusarium
OTU2815,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,uncl_Thelephoraceae,uncl_Thelephoraceae,Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;uncl_Thelephoraceae;uncl_Thelephoraceae
OTU2816,Fungi,Ascomycota,Sordariomycetes,Xylariales,uncl_Xylariales,uncl_Xylariales,uncl_Xylariales,Fungi;Ascomycota;Sordariomycetes;Xylariales;uncl_Xylariales;uncl_Xylariales;uncl_Xylariales
OTU2817,Fungi,Ascomycota,Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,Fungi;Ascomycota;Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes
OTU282,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2820,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,uncl_Sebacinales,uncl_Sebacinales,uncl_Sebacinales,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;uncl_Sebacinales;uncl_Sebacinales;uncl_Sebacinales
OTU2821,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,uncl_Marasmiaceae,uncl_Marasmiaceae,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;uncl_Marasmiaceae;uncl_Marasmiaceae
OTU2823,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2826,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU2827,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2830,Fungi,Ascomycota,Sordariomycetes,Hypocreales,uncl_Hypocreales,uncl_Hypocreales,uncl_Hypocreales,Fungi;Ascomycota;Sordariomycetes;Hypocreales;uncl_Hypocreales;uncl_Hypocreales;uncl_Hypocreales
OTU2831,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU2832,Fungi,Basidiomycota,Tremellomycetes,Tremellales,uncl_Tremellales,uncl_Tremellales,uncl_Tremellales,Fungi;Basidiomycota;Tremellomycetes;Tremellales;uncl_Tremellales;uncl_Tremellales;uncl_Tremellales
OTU2834,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,uncl_Sebacinales,uncl_Sebacinales,uncl_Sebacinales,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;uncl_Sebacinales;uncl_Sebacinales;uncl_Sebacinales
OTU2836,Fungi,Mucoromycota,Mucoromycetes,Mucorales,uncl_Mucorales,uncl_Mucorales,uncl_Mucorales,Fungi;Mucoromycota;Mucoromycetes;Mucorales;uncl_Mucorales;uncl_Mucorales;uncl_Mucorales
OTU2837,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2838,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2839,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,uncl_Glomus,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;uncl_Glomus
OTU284,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU2843,Fungi,Ascomycota,Sordariomycetes,Sordariales,uncl_Sordariales,uncl_Sordariales,uncl_Sordariales,Fungi;Ascomycota;Sordariomycetes;Sordariales;uncl_Sordariales;uncl_Sordariales;uncl_Sordariales
OTU2846,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,uncl_Eurotiales,uncl_Eurotiales,uncl_Eurotiales,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;uncl_Eurotiales;uncl_Eurotiales;uncl_Eurotiales
OTU2847,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,uncl_Pezizomycotina_cls_Incertae_sedis,uncl_Pezizomycotina_cls_Incertae_sedis,uncl_Pezizomycotina_cls_Incertae_sedis,uncl_Pezizomycotina_cls_Incertae_sedis,Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;uncl_Pezizomycotina_cls_Incertae_sedis;uncl_Pezizomycotina_cls_Incertae_sedis;uncl_Pezizomycotina_cls_Incertae_sedis;uncl_Pezizomycotina_cls_Incertae_sedis
OTU2848,Fungi,Ascomycota,Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,Fungi;Ascomycota;Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes
OTU285,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,uncl_Magnaporthiopsis,Fungi;Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Magnaporthiopsis;uncl_Magnaporthiopsis
OTU2850,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Elaphomycetaceae,Elaphomyces,uncl_Elaphomyces,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces;uncl_Elaphomyces
OTU2852,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,uncl_Rhizophagus,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;uncl_Rhizophagus
OTU2854,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU2856,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2857,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU2859,Fungi,Ascomycota,Sordariomycetes,Hypocreales,uncl_Hypocreales,uncl_Hypocreales,uncl_Hypocreales,Fungi;Ascomycota;Sordariomycetes;Hypocreales;uncl_Hypocreales;uncl_Hypocreales;uncl_Hypocreales
OTU286,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,uncl_Chaetomiaceae,uncl_Chaetomiaceae,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;uncl_Chaetomiaceae;uncl_Chaetomiaceae
OTU2861,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Cunninghamellaceae,Absidia,uncl_Absidia,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;uncl_Absidia
OTU2862,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,uncl_Lycoperdaceae,uncl_Lycoperdaceae,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lycoperdaceae;uncl_Lycoperdaceae;uncl_Lycoperdaceae
OTU2866,Fungi,Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,Fungi;Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota
OTU2869,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,uncl_Ceratobasidiaceae,uncl_Ceratobasidiaceae,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;uncl_Ceratobasidiaceae;uncl_Ceratobasidiaceae
OTU287,Fungi,Ascomycota,Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,Fungi;Ascomycota;Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes
OTU2870,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,uncl_Botryosphaeriales,uncl_Botryosphaeriales,uncl_Botryosphaeriales,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;uncl_Botryosphaeriales;uncl_Botryosphaeriales;uncl_Botryosphaeriales
OTU2872,Fungi,Mucoromycota,Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,Fungi;Mucoromycota;Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes
OTU2874,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria,uncl_Genolevuria,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleraceae;Genolevuria;uncl_Genolevuria
OTU2876,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_echinochloae,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia;Periconia_echinochloae
OTU2878,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2879,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU288,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pseudorobillarda,uncl_Pseudorobillarda,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Pseudorobillarda;uncl_Pseudorobillarda
OTU2881,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,uncl_Conocybe,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;uncl_Conocybe
OTU2882,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Edenia,uncl_Edenia,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Edenia;uncl_Edenia
OTU2883,Fungi,Basidiomycota,Tremellomycetes,uncl_Tremellomycetes,uncl_Tremellomycetes,uncl_Tremellomycetes,uncl_Tremellomycetes,Fungi;Basidiomycota;Tremellomycetes;uncl_Tremellomycetes;uncl_Tremellomycetes;uncl_Tremellomycetes;uncl_Tremellomycetes
OTU2889,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Dissophora,Dissophora_globulifera,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Dissophora;Dissophora_globulifera
OTU289,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2890,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU2893,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,uncl_Thelephoraceae,uncl_Thelephoraceae,Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;uncl_Thelephoraceae;uncl_Thelephoraceae
OTU2895,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU2897,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2899,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum,uncl_Geoglossum,Fungi;Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;Geoglossum;uncl_Geoglossum
OTU29,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,uncl_Xylariaceae,uncl_Xylariaceae,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;uncl_Xylariaceae;uncl_Xylariaceae
OTU290,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe_semiglobata,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;Conocybe_semiglobata
OTU2900,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,Waitea_circinata,Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Waitea;Waitea_circinata
OTU2901,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2902,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2903,Fungi,Ascomycota,Sordariomycetes,Hypocreales,uncl_Hypocreales,uncl_Hypocreales,uncl_Hypocreales,Fungi;Ascomycota;Sordariomycetes;Hypocreales;uncl_Hypocreales;uncl_Hypocreales;uncl_Hypocreales
OTU2904,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2906,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2909,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilopsis,uncl_Clitopilopsis,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilopsis;uncl_Clitopilopsis
OTU291,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2911,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,uncl_Glomus,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;uncl_Glomus
OTU2912,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU2913,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2915,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,uncl_Orbiliales,uncl_Orbiliales,uncl_Orbiliales,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;uncl_Orbiliales;uncl_Orbiliales;uncl_Orbiliales
OTU2917,Fungi,Ascomycota,Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,Fungi;Ascomycota;Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes
OTU2919,Fungi,Ascomycota,Leotiomycetes,Helotiales,uncl_Helotiales,uncl_Helotiales,uncl_Helotiales,Fungi;Ascomycota;Leotiomycetes;Helotiales;uncl_Helotiales;uncl_Helotiales;uncl_Helotiales
OTU292,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Pseudorobillarda,uncl_Pseudorobillarda,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Pseudorobillarda;uncl_Pseudorobillarda
OTU2920,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,uncl_Flagelloscypha,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Flagelloscypha;uncl_Flagelloscypha
OTU2924,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2927,Fungi,Ascomycota,Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,Fungi;Ascomycota;Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes
OTU2928,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,Exidia,uncl_Exidia,Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Exidiaceae;Exidia;uncl_Exidia
OTU2929,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,Geastrum_xerophilum,Fungi;Basidiomycota;Agaricomycetes;Geastrales;Geastraceae;Geastrum;Geastrum_xerophilum
OTU293,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_inaequalis,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Curvularia;Curvularia_inaequalis
OTU2933,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU2935,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU2936,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,uncl_Pyrenochaeta,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaeta;uncl_Pyrenochaeta
OTU2938,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,uncl_Cladophialophora,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;uncl_Cladophialophora
OTU294,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,uncl_Hymenochaete,Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Hymenochaete;uncl_Hymenochaete
OTU2940,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,uncl_Botryosphaeriaceae,uncl_Botryosphaeriaceae,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;uncl_Botryosphaeriaceae;uncl_Botryosphaeriaceae
OTU2941,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,uncl_Auriculariales,uncl_Auriculariales,uncl_Auriculariales,Fungi;Basidiomycota;Agaricomycetes;Auriculariales;uncl_Auriculariales;uncl_Auriculariales;uncl_Auriculariales
OTU2942,Fungi,Basidiomycota,Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,Fungi;Basidiomycota;Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes
OTU2943,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2944,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2945,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,uncl_Umbelopsis,Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;uncl_Umbelopsis
OTU2946,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2947,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU2949,Fungi,Mucoromycota,Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,Fungi;Mucoromycota;Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes
OTU295,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,uncl_Chaetothyriales,uncl_Chaetothyriales,uncl_Chaetothyriales,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;uncl_Chaetothyriales;uncl_Chaetothyriales;uncl_Chaetothyriales
OTU2954,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,uncl_Stereaceae,uncl_Stereaceae,Fungi;Basidiomycota;Agaricomycetes;Russulales;Stereaceae;uncl_Stereaceae;uncl_Stereaceae
OTU2956,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Minimedusa,Minimedusa_polyspora,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Minimedusa;Minimedusa_polyspora
OTU2957,Fungi,Ascomycota,Sordariomycetes,Hypocreales,uncl_Hypocreales,uncl_Hypocreales,uncl_Hypocreales,Fungi;Ascomycota;Sordariomycetes;Hypocreales;uncl_Hypocreales;uncl_Hypocreales;uncl_Hypocreales
