,sign,Domain,Phylum,Class,Order,Family,Genus
OTU21109,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU49190,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,uncl_Azospirillaceae
OTU14949,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU6520,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU23804,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU84605,NS,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,uncl_Comamonadaceae
OTU7498,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU33533,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gimesia
OTU15688,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU21184,NS,Bacteria,Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,Parcubacteria_genera_incertae_sedis
OTU19298,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU16960,NS,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,uncl_Micromonosporaceae
OTU24296,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU5549,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU93921,NS,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,uncl_Pseudonocardiales,uncl_Pseudonocardiales
OTU9406,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU12184,Specialists,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU42644,NS,Bacteria,Acidobacteria,Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,Gp6
OTU5146,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU21119,NS,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncl_Gemmatimonadaceae
OTU52750,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU14380,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU62926,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU32826,Specialists,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU8837,NS,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
OTU7088,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU19508,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU30209,NS,Bacteria,Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria
OTU15793,NS,Bacteria,Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,Parcubacteria_genera_incertae_sedis
OTU20435,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncl_Hyphomicrobiaceae
OTU9957,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU31498,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU49480,NS,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncl_Gemmatimonadaceae
OTU16599,NS,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU9995,NS,Bacteria,Planctomycetes,Planctomycetacia,uncl_Planctomycetacia,uncl_Planctomycetacia,uncl_Planctomycetacia
OTU44015,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncl_Rhodospirillales,uncl_Rhodospirillales
OTU11609,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU28368,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,uncl_Acidiferrobacteraceae
OTU43012,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncl_Rhizobiales,uncl_Rhizobiales
OTU43368,Specialists,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU12627,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU5276,Specialists,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,Subdivision3_genera_incertae_sedis
OTU44006,Specialists,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU49081,Specialists,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,uncl_Subdivision3
OTU5042,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU60356,NS,Bacteria,Acidobacteria,Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,uncl_Acidobacteria_Gp6,uncl_Acidobacteria_Gp6
OTU57754,NS,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,uncl_Acidimicrobiales,uncl_Acidimicrobiales
OTU13704,Specialists,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas/Armatimonadetes_gp1
OTU72868,NS,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter
OTU15522,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU11690,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU10048,Specialists,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,uncl_Cytophagaceae
OTU24542,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU52245,Specialists,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU15087,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU26282,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU72805,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU52532,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU28289,NS,Bacteria,Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria
OTU7258,NS,Bacteria,Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes
OTU59939,NS,Bacteria,Acidobacteria,Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,uncl_Acidobacteria_Gp7,Gp7
OTU43637,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU7096,Specialists,Bacteria,Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria,uncl_Acidobacteria
OTU5710,Specialists,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU67502,NS,Bacteria,Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes,uncl_Armatimonadetes,Armatimonadetes_gp4
OTU20498,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncl_Caulobacteraceae
OTU63454,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU65872,NS,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
OTU25255,NS,Bacteria,Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,uncl_Parcubacteria,Parcubacteria_genera_incertae_sedis
OTU14744,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU5015,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU25216,NS,Bacteria,Acidobacteria,Acidobacteria_Gp4,uncl_Acidobacteria_Gp4,uncl_Acidobacteria_Gp4,Gp4
OTU36200,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,uncl_Polyangiaceae
OTU12192,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU8535,NS,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU5399,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU3561,NS,Bacteria,Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes,uncl_Bacteroidetes
OTU15744,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU732,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
OTU25326,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU36970,NS,Bacteria,Planctomycetes,Planctomycetacia,uncl_Planctomycetacia,uncl_Planctomycetacia,uncl_Planctomycetacia
OTU9251,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU9335,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU20111,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU2432,Specialists,Bacteria,Proteobacteria,Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria
OTU94558,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU47861,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU6234,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella
OTU12565,Specialists,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Gryllotalpicola
OTU16093,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU15107,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU8342,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Nevskiaceae,uncl_Nevskiaceae
OTU24234,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncl_Rickettsiales,uncl_Rickettsiales
OTU8457,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU15326,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU70541,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU55137,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU46509,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU1738,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,uncl_Sphingomonadaceae
OTU25160,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Arboricoccus
OTU17959,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU47086,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU15537,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncl_Rhizobiales,uncl_Rhizobiales
OTU23200,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU95158,NS,Bacteria,Acidobacteria,Acidobacteria_Gp25,uncl_Acidobacteria_Gp25,uncl_Acidobacteria_Gp25,Gp25
OTU17118,Specialists,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU10303,NS,Bacteria,Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,uncl_Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis
OTU10938,NS,Bacteria,Verrucomicrobia,Subdivision3,uncl_Subdivision3,uncl_Subdivision3,Subdivision3_genera_incertae_sedis
OTU15512,NS,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae_1,Brevibacillus
OTU16482,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU11298,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU9508,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU13110,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Parafilimonas
OTU5335,Specialists,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas
OTU10022,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU32428,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU5265,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU18061,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU17000,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU49265,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU14608,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU50091,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncl_Planctomycetaceae
OTU11192,Specialists,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Chryseolinea
OTU75154,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella
OTU7237,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella
OTU27240,Specialists,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU12806,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Filimonas
OTU16403,Specialists,Bacteria,Bacteroidetes,Chitinophagia,uncl_Chitinophagia,uncl_Chitinophagia,uncl_Chitinophagia
OTU35453,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU13135,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU24816,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU39359,NS,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma
OTU23968,NS,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa
OTU33072,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncl_Rhodospirillales,uncl_Rhodospirillales
OTU25955,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncl_Planctomycetales,uncl_Planctomycetales
OTU43890,NS,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU10110,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncl_Rhodospirillales,uncl_Rhodospirillales
OTU36164,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU68778,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU35229,NS,Bacteria,Verrucomicrobia,uncl_Verrucomicrobia,uncl_Verrucomicrobia,uncl_Verrucomicrobia,uncl_Verrucomicrobia
OTU79652,NS,Bacteria,BRC1,uncl_BRC1,uncl_BRC1,uncl_BRC1,BRC1_genera_incertae_sedis
OTU13063,Specialists,Bacteria,Chloroflexi,Anaerolineae,uncl_Anaerolineae,uncl_Anaerolineae,uncl_Anaerolineae
OTU19984,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU27824,NS,Bacteria,Proteobacteria,Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria,uncl_Deltaproteobacteria
OTU10322,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU24585,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU53577,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU13801,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU43518,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU18814,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,uncl_Gemmataceae
OTU24892,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU26822,NS,Bacteria,Planctomycetes,uncl_Planctomycetes,uncl_Planctomycetes,uncl_Planctomycetes,uncl_Planctomycetes
OTU464,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Roseiarcaceae,Rhodoblastus
OTU17786,NS,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU9802,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU81330,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU18581,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomicrobium
OTU18287,NS,Bacteria,Proteobacteria,Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria,uncl_Betaproteobacteria
OTU4553,NS,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,uncl_Planctomycetaceae
OTU57910,NS,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU21816,NS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella
OTU57539,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncl_Rhizobiales,uncl_Rhizobiales
OTU11549,NS,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,uncl_Pirellulales,uncl_Pirellulales
OTU12460,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU17894,NS,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella
OTU62353,NS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
OTU90050,Specialists,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,uncl_Comamonadaceae
OTU93081,NS,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,uncl_Solirubrobacterales,uncl_Solirubrobacterales
OTU15948,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU15837,NS,Bacteria,Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria,uncl_Proteobacteria
OTU9851,NS,Bacteria,candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,uncl_candidate_division_WPS-1,WPS-1_genera_incertae_sedis
OTU7611,Specialists,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
OTU12997,NS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncl_Myxococcales,uncl_Myxococcales
OTU2931,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU7050,Specialists,Bacteria,Proteobacteria,Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria,uncl_Alphaproteobacteria
OTU32411,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU5466,Specialists,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga
OTU13637,NS,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU13033,NS,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
OTU1723,Specialists,Bacteria,Verrucomicrobia,Spartobacteria,uncl_Spartobacteria,uncl_Spartobacteria,Spartobacteria_genera_incertae_sedis
OTU36750,Specialists,Bacteria,Proteobacteria,Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria,uncl_Gammaproteobacteria
